dataset_id,subtask_A,subtask_B,subtask_C1,subtask_C2
17876,ABUS,GRP,0,0
8299,ABUS,IND,0,0
8942,ABUS,IND,0,0
6408,ABUS,OTH,0,0
25304,ABUS,UNT,0,0
17587,ABUS,IND,0,0
22695,ABUS,OTH,0,0
20870,ABUS,GRP,0,0
10198,ABUS,IND,0,0
8445,ABUS,UNT,0,0
7400,ABUS,IND,0,0
10865,ABUS,IND,0,0
3440,ABUS,GRP,0,0
19531,ABUS,IND,0,0
26247,ABUS,UNT,0,0
17789,ABUS,IND,0,0
19930,ABUS,UNT,0,0
8623,ABUS,OTH,0,0
7448,ABUS,IND,0,0
18926,ABUS,IND,0,0
23612,ABUS,IND,0,0
13818,ABUS,UNT,0,0
17086,ABUS,UNT,0,0
1538,ABUS,IND,0,0
5710,ABUS,IND,0,0
25328,ABUS,UNT,0,0
1384,ABUS,IND,0,0
9687,ABUS,OTH,0,0
23534,ABUS,IND,0,0
24885,ABUS,IND,0,0
26683,ABUS,UNT,0,0
5392,ABUS,UNT,0,0
10995,ABUS,IND,0,0
13756,ABUS,GRP,0,0
144,ABUS,IND,0,0
2628,ABUS,IND,0,0
13014,ABUS,IND,0,0
21434,ABUS,GRP,0,0
1259,ABUS,UNT,0,0
20413,ABUS,UNT,0,0
20262,ABUS,IND,0,0
21540,ABUS,GRP,0,0
14305,ABUS,UNT,0,0
18743,ABUS,IND,0,0
17824,ABUS,IND,0,0
10719,ABUS,IND,0,0
25712,ABUS,OTH,0,0
3410,ABUS,UNT,0,0
1505,ABUS,IND,0,0
19427,ABUS,UNT,0,0
283,ABUS,IND,0,0
10883,ABUS,IND,0,0
9347,ABUS,OTH,0,0
14398,ABUS,IND,0,0
20047,ABUS,OTH,0,0
21521,ABUS,GRP,0,0
19169,ABUS,IND,0,0
9544,ABUS,UNT,0,0
9756,ABUS,IND,0,0
23010,ABUS,IND,0,0
10088,ABUS,IND,0,0
7735,ABUS,OTH,0,0
21867,ABUS,GRP,0,0
5402,ABUS,IND,0,0
24478,ABUS,IND,0,0
3286,ABUS,IND,0,0
14143,ABUS,IND,0,0
1502,ABUS,UNT,0,0
19468,ABUS,UNT,0,0
6385,ABUS,OTH,0,0
5025,ABUS,GRP,0,0
9472,ABUS,OTH,0,0
13232,ABUS,IND,0,0
2018,ABUS,GRP,0,0
27216,ABUS,IND,0,0
516,ABUS,IND,0,0
3204,ABUS,IND,0,0
3174,ABUS,IND,0,0
3474,ABUS,IND,0,0
9068,ABUS,IND,0,0
12794,ABUS,IND,0,0
18512,ABUS,OTH,0,0
13085,ABUS,IND,0,0
3119,ABUS,IND,0,0
15991,ABUS,IND,0,0
3176,ABUS,IND,0,0
1094,ABUS,IND,0,0
12241,ABUS,UNT,0,0
10325,ABUS,GRP,0,0
18753,ABUS,IND,0,0
3345,ABUS,IND,0,0
1768,ABUS,UNT,0,0
1085,ABUS,IND,0,0
8905,ABUS,UNT,0,0
3254,ABUS,UNT,0,0
16123,ABUS,IND,0,0
21510,ABUS,IND,0,0
3689,ABUS,IND,0,0
5292,ABUS,GRP,0,0
13999,ABUS,IND,0,0
13849,ABUS,IND,0,0
23278,ABUS,GRP,0,0
8470,ABUS,UNT,0,0
21563,ABUS,OTH,0,0
2735,ABUS,IND,0,0
25749,ABUS,GRP,0,0
6381,ABUS,OTH,0,0
20015,ABUS,IND,0,0
9581,ABUS,IND,0,0
23272,ABUS,IND,0,0
10486,ABUS,UNT,0,0
7832,ABUS,OTH,0,0
17778,ABUS,UNT,0,0
25739,ABUS,IND,0,0
21369,ABUS,GRP,0,0
10642,ABUS,IND,0,0
18489,ABUS,UNT,0,0
1155,ABUS,OTH,0,0
8308,ABUS,UNT,0,0
10907,ABUS,UNT,0,0
11589,ABUS,IND,0,0
18343,ABUS,IND,0,0
24041,ABUS,UNT,0,0
3401,ABUS,IND,0,0
1287,ABUS,IND,0,0
8028,ABUS,IND,0,0
12403,ABUS,IND,0,0
626,ABUS,GRP,0,0
10230,ABUS,IND,0,0
11131,ABUS,IND,0,0
15407,ABUS,IND,0,0
3342,ABUS,UNT,0,0
16672,ABUS,OTH,0,0
961,ABUS,IND,0,0
17377,ABUS,IND,0,0
7362,ABUS,IND,0,0
22170,ABUS,IND,0,0
1307,ABUS,GRP,0,0
10339,ABUS,GRP,0,0
14168,ABUS,IND,0,0
12925,ABUS,UNT,0,0
18329,ABUS,IND,0,0
7619,ABUS,UNT,0,0
1518,ABUS,IND,0,0
12852,ABUS,OTH,0,0
252,ABUS,UNT,0,0
9417,ABUS,GRP,0,0
17604,ABUS,IND,0,0
3249,ABUS,IND,0,0
19903,ABUS,GRP,0,0
19431,ABUS,IND,0,0
20579,ABUS,GRP,0,0
10219,ABUS,IND,0,0
56,ABUS,IND,0,0
12781,ABUS,IND,0,0
6336,ABUS,UNT,0,0
17305,ABUS,GRP,0,0
3876,ABUS,GRP,0,0
14666,ABUS,GRP,0,0
23562,ABUS,IND,0,0
12463,ABUS,IND,0,0
20560,ABUS,IND,0,0
19040,ABUS,IND,0,0
7812,ABUS,OTH,0,0
11607,ABUS,IND,0,0
3143,ABUS,IND,0,0
927,ABUS,IND,0,0
26091,ABUS,UNT,0,0
3486,ABUS,IND,0,0
18023,ABUS,IND,0,0
5397,ABUS,IND,0,0
23156,ABUS,GRP,0,0
17114,ABUS,GRP,0,0
5668,ABUS,IND,0,0
8170,ABUS,IND,0,0
23575,ABUS,IND,0,0
14035,ABUS,IND,0,0
17759,ABUS,UNT,0,0
4676,ABUS,GRP,0,0
22186,ABUS,IND,0,0
17613,ABUS,OTH,0,0
1219,ABUS,IND,0,0
24166,ABUS,OTH,0,0
24165,ABUS,OTH,0,0
8604,ABUS,IND,0,0
25887,ABUS,UNT,0,0
16438,ABUS,OTH,0,0
25756,ABUS,IND,0,0
22841,ABUS,GRP,0,0
12865,ABUS,IND,0,0
1256,ABUS,IND,0,0
18080,ABUS,GRP,0,0
3317,ABUS,UNT,0,0
8564,ABUS,GRP,0,0
19781,ABUS,OTH,0,0
3385,ABUS,UNT,0,0
20145,ABUS,OTH,0,0
17937,ABUS,IND,0,0
11815,ABUS,IND,0,0
17994,ABUS,IND,0,0
17651,ABUS,IND,0,0
12383,ABUS,OTH,0,0
24178,ABUS,GRP,0,0
8555,ABUS,IND,0,0
26497,ABUS,IND,0,0
18506,ABUS,OTH,0,0
8767,ABUS,IND,0,0
64,ABUS,GRP,0,0
7533,ABUS,IND,0,0
7945,ABUS,IND,0,0
23048,ABUS,IND,0,0
11198,ABUS,GRP,0,0
6334,ABUS,OTH,0,0
17912,ABUS,UNT,0,0
16424,ABUS,IND,0,0
4211,ABUS,GRP,0,0
26109,ABUS,IND,0,0
3616,ABUS,IND,0,0
22285,ABUS,IND,0,0
21001,ABUS,UNT,0,0
3245,ABUS,IND,0,0
8268,ABUS,IND,0,0
21717,ABUS,OTH,0,0
8544,ABUS,OTH,0,0
18772,ABUS,UNT,0,0
1524,ABUS,IND,0,0
23642,ABUS,GRP,0,0
14365,ABUS,OTH,0,0
17965,ABUS,UNT,0,0
3169,ABUS,UNT,0,0
3572,ABUS,IND,0,0
9185,ABUS,IND,0,0
16308,ABUS,IND,0,0
26479,ABUS,GRP,0,0
3828,ABUS,IND,0,0
10780,ABUS,IND,0,0
1679,ABUS,IND,0,0
10336,ABUS,IND,0,0
1395,ABUS,IND,0,0
1895,ABUS,UNT,0,0
8053,ABUS,IND,0,0
17922,ABUS,IND,0,0
19647,ABUS,GRP,0,0
13123,ABUS,IND,0,0
16463,ABUS,OTH,0,0
3684,ABUS,IND,0,0
2071,ABUS,UNT,0,0
21946,ABUS,OTH,0,0
10836,ABUS,IND,0,0
14966,ABUS,IND,0,0
8985,ABUS,IND,0,0
3714,ABUS,IND,0,0
15053,ABUS,IND,0,0
19954,ABUS,OTH,0,0
12705,ABUS,UNT,0,0
9432,ABUS,OTH,0,0
11148,ABUS,IND,0,0
25242,ABUS,UNT,0,0
7459,ABUS,UNT,0,0
12280,ABUS,UNT,0,0
13405,ABUS,IND,0,0
892,ABUS,IND,0,0
22774,ABUS,IND,0,0
17657,ABUS,IND,0,0
10830,ABUS,OTH,0,0
7,ABUS,IND,0,0
22806,ABUS,GRP,0,0
1102,ABUS,GRP,0,0
7815,ABUS,IND,0,0
7092,ABUS,IND,0,0
14818,ABUS,IND,0,0
22938,ABUS,IND,0,0
13241,ABUS,IND,0,0
16931,ABUS,UNT,0,0
6369,ABUS,UNT,0,0
17972,ABUS,UNT,0,0
7801,ABUS,IND,0,0
13024,ABUS,UNT,0,0
26125,ABUS,OTH,0,0
3213,ABUS,IND,0,0
17795,ABUS,IND,0,0
5722,ABUS,OTH,0,0
3815,ABUS,IND,0,0
4717,ABUS,OTH,0,0
18350,ABUS,OTH,0,0
9796,ABUS,IND,0,0
26011,ABUS,UNT,0,0
3188,ABUS,UNT,0,0
1682,ABUS,IND,0,0
27364,ABUS,GRP,0,0
14407,ABUS,OTH,0,0
14642,ABUS,IND,0,0
24336,ABUS,IND,0,0
13080,ABUS,IND,0,0
26356,ABUS,GRP,0,0
17692,ABUS,IND,0,0
3389,ABUS,IND,0,0
2966,ABUS,GRP,0,0
3554,ABUS,IND,0,0
10273,ABUS,IND,0,0
18222,ABUS,UNT,0,0
3447,ABUS,IND,0,0
6363,ABUS,IND,0,0
15952,ABUS,IND,0,0
11209,ABUS,UNT,0,0
24306,ABUS,IND,0,0
9202,ABUS,UNT,0,0
3495,ABUS,IND,0,0
25181,ABUS,IND,0,0
11374,ABUS,IND,0,0
3243,ABUS,IND,0,0
10902,ABUS,UNT,0,0
26627,ABUS,GRP,0,0
14574,ABUS,IND,0,0
7728,ABUS,OTH,0,0
2089,ABUS,UNT,0,0
8016,ABUS,IND,0,0
25569,ABUS,UNT,0,0
11679,ABUS,IND,0,0
25986,ABUS,UNT,0,0
1570,ABUS,UNT,0,0
3446,ABUS,IND,0,0
13721,ABUS,IND,0,0
3449,ABUS,IND,0,0
2513,ABUS,IND,0,0
24756,ABUS,UNT,0,0
17815,ABUS,IND,0,0
9953,ABUS,UNT,0,0
13950,ABUS,IND,0,0
10753,ABUS,UNT,0,0
7542,ABUS,IND,0,0
19179,ABUS,IND,0,0
4062,ABUS,GRP,0,0
12494,ABUS,IND,0,0
17804,ABUS,IND,0,0
17917,ABUS,UNT,0,0
11436,ABUS,OTH,0,0
3337,ABUS,IND,0,0
8099,ABUS,IND,0,0
1404,ABUS,IND,0,0
7438,ABUS,IND,0,0
22588,ABUS,OTH,0,0
18034,ABUS,IND,0,0
18130,ABUS,IND,0,0
6480,ABUS,IND,0,0
6828,ABUS,OTH,0,0
21602,ABUS,IND,0,0
12994,ABUS,IND,0,0
25672,ABUS,IND,0,0
9098,ABUS,OTH,0,0
21686,ABUS,IND,0,0
20132,ABUS,IND,0,0
7696,ABUS,IND,0,0
22587,ABUS,GRP,0,0
25087,ABUS,OTH,0,0
18459,ABUS,GRP,0,0
17919,ABUS,UNT,0,0
17515,ABUS,UNT,0,0
13334,ABUS,UNT,0,0
9634,ABUS,IND,0,0
6187,ABUS,OTH,0,0
27601,ABUS,IND,0,0
4735,ABUS,UNT,0,0
9009,ABUS,OTH,0,0
3215,ABUS,IND,0,0
17964,ABUS,UNT,0,0
3388,ABUS,UNT,0,0
23454,ABUS,IND,0,0
1136,ABUS,GRP,0,0
322,ABUS,IND,0,0
14898,ABUS,IND,0,0
17100,ABUS,IND,0,0
11677,ABUS,IND,0,0
11258,ABUS,GRP,0,0
21308,ABUS,UNT,0,0
879,ABUS,IND,0,0
25945,ABUS,UNT,0,0
7890,ABUS,IND,0,0
7372,ABUS,UNT,0,0
14236,ABUS,IND,0,0
10068,ABUS,IND,0,0
19993,ABUS,IND,0,0
17706,ABUS,IND,0,0
13729,ABUS,IND,0,0
10356,ABUS,OTH,0,0
3759,ABUS,IND,0,0
7824,ABUS,IND,0,0
695,ABUS,UNT,0,0
26232,ABUS,IND,0,0
538,ABUS,UNT,0,0
11100,ABUS,OTH,0,0
3373,ABUS,IND,0,0
17119,ABUS,GRP,0,0
7971,ABUS,IND,0,0
7825,ABUS,IND,0,0
3379,ABUS,IND,0,0
3225,ABUS,IND,0,0
17823,ABUS,IND,0,0
14900,ABUS,IND,0,0
9621,ABUS,IND,0,0
17585,ABUS,IND,0,0
2102,ABUS,IND,0,0
7365,ABUS,IND,0,0
11005,ABUS,UNT,0,0
8813,ABUS,IND,0,0
10763,ABUS,IND,0,0
23862,ABUS,OTH,0,0
3196,ABUS,OTH,0,0
23161,ABUS,IND,0,0
12517,ABUS,OTH,0,0
3416,ABUS,IND,0,0
6427,ABUS,OTH,0,0
18598,ABUS,IND,0,0
25921,ABUS,OTH,0,0
7452,ABUS,UNT,0,0
18177,ABUS,GRP,0,0
12267,ABUS,GRP,0,0
18397,ABUS,IND,0,0
3871,ABUS,IND,0,0
6165,ABUS,UNT,0,0
14118,ABUS,IND,0,0
3847,ABUS,IND,0,0
14475,ABUS,IND,0,0
25671,ABUS,UNT,0,0
3754,ABUS,IND,0,0
18182,ABUS,OTH,0,0
23848,ABUS,UNT,0,0
25644,ABUS,OTH,0,0
4979,ABUS,OTH,0,0
20105,ABUS,IND,0,0
4261,ABUS,IND,0,0
20619,ABUS,GRP,0,0
19488,ABUS,GRP,0,0
23374,ABUS,GRP,0,0
13450,ABUS,IND,0,0
17719,ABUS,IND,0,0
17982,ABUS,IND,0,0
18761,ABUS,UNT,0,0
17590,ABUS,IND,0,0
2059,ABUS,GRP,0,0
17826,ABUS,IND,0,0
18867,ABUS,IND,0,0
7612,ABUS,OTH,0,0
8078,ABUS,IND,0,0
17584,ABUS,IND,0,0
3529,ABUS,IND,0,0
25985,ABUS,OTH,0,0
11920,ABUS,IND,0,0
17973,ABUS,UNT,0,0
26685,ABUS,UNT,0,0
24387,ABUS,OTH,0,0
17887,ABUS,IND,0,0
9608,ABUS,IND,0,0
6057,ABUS,OTH,0,0
10710,ABUS,IND,0,0
3547,ABUS,IND,0,0
14810,ABUS,UNT,0,0
7352,ABUS,IND,0,0
17675,ABUS,UNT,0,0
11325,ABUS,GRP,0,0
18380,ABUS,GRP,0,0
18026,ABUS,UNT,0,0
2395,ABUS,IND,0,0
14615,ABUS,GRP,0,0
3835,ABUS,IND,0,0
9913,ABUS,IND,0,0
12362,ABUS,IND,0,0
25725,ABUS,UNT,0,0
9051,ABUS,IND,0,0
22537,ABUS,GRP,0,0
11664,ABUS,OTH,0,0
21251,ABUS,IND,0,0
5060,ABUS,IND,0,0
18096,ABUS,GRP,0,0
17578,ABUS,IND,0,0
19293,ABUS,GRP,0,0
15286,ABUS,UNT,0,0
14210,ABUS,IND,0,0
1048,ABUS,UNT,0,0
10182,ABUS,IND,0,0
22960,ABUS,IND,0,0
17881,ABUS,IND,0,0
9121,ABUS,OTH,0,0
3350,ABUS,UNT,0,0
11808,ABUS,OTH,0,0
2549,ABUS,IND,0,0
21417,ABUS,IND,0,0
20043,ABUS,UNT,0,0
15371,ABUS,IND,0,0
4912,ABUS,IND,0,0
12808,ABUS,IND,0,0
10877,ABUS,UNT,0,0
8490,ABUS,IND,0,0
1858,ABUS,IND,0,0
7934,ABUS,OTH,0,0
20175,ABUS,UNT,0,0
3275,ABUS,IND,0,0
8627,ABUS,IND,0,0
4878,ABUS,IND,0,0
11050,ABUS,UNT,0,0
22387,ABUS,IND,0,0
18275,ABUS,UNT,0,0
6508,ABUS,UNT,0,0
26031,ABUS,UNT,0,0
7917,ABUS,UNT,0,0
17694,ABUS,IND,0,0
26936,ABUS,IND,0,0
10285,ABUS,IND,0,0
9728,ABUS,IND,0,0
13808,ABUS,IND,0,0
4227,ABUS,GRP,0,0
3189,ABUS,UNT,0,0
6048,ABUS,OTH,0,0
4703,ABUS,IND,0,0
1446,ABUS,IND,0,0
26298,ABUS,UNT,0,0
19931,ABUS,OTH,0,0
17679,ABUS,IND,0,0
22237,ABUS,IND,0,0
7750,ABUS,IND,0,0
27741,ABUS,OTH,0,0
27805,ABUS,IND,0,0
20093,ABUS,IND,0,0
5848,ABUS,IND,0,0
19174,ABUS,IND,0,0
14423,ABUS,IND,0,0
16509,ABUS,UNT,0,0
8787,ABUS,IND,0,0
7512,ABUS,OTH,0,0
13898,ABUS,IND,0,0
17712,ABUS,GRP,0,0
21273,ABUS,GRP,0,0
24094,ABUS,IND,0,0
7676,ABUS,IND,0,0
21169,ABUS,UNT,0,0
3212,ABUS,IND,0,0
22600,ABUS,GRP,0,0
7524,ABUS,OTH,0,0
3399,ABUS,IND,0,0
23814,ABUS,IND,0,0
4733,ABUS,IND,0,0
1244,ABUS,GRP,0,0
7654,ABUS,OTH,0,0
5701,ABUS,IND,0,0
24937,ABUS,IND,0,0
6490,ABUS,OTH,0,0
1952,ABUS,GRP,0,0
17987,ABUS,UNT,0,0
18754,ABUS,UNT,0,0
1390,ABUS,IND,0,0
4946,ABUS,GRP,0,0
22853,ABUS,GRP,0,0
2026,ABUS,IND,0,0
23129,ABUS,OTH,0,0
6590,ABUS,OTH,0,0
3315,ABUS,UNT,0,0
13074,ABUS,IND,0,0
7443,ABUS,UNT,0,0
14164,ABUS,OTH,0,0
8621,ABUS,IND,0,0
26321,ABUS,UNT,0,0
10731,ABUS,IND,0,0
17563,ABUS,IND,0,0
7211,ABUS,IND,0,0
12096,ABUS,UNT,0,0
7415,ABUS,IND,0,0
16287,ABUS,OTH,0,0
17769,ABUS,OTH,0,0
17721,ABUS,IND,0,0
18628,ABUS,IND,0,0
2431,ABUS,UNT,0,0
1493,ABUS,UNT,0,0
7249,ABUS,OTH,0,0
19570,ABUS,IND,0,0
21486,ABUS,OTH,0,0
20008,ABUS,IND,0,0
10771,ABUS,IND,0,0
20353,ABUS,GRP,0,0
2944,ABUS,IND,0,0
13931,ABUS,OTH,0,0
5688,ABUS,IND,0,0
7505,ABUS,OTH,0,0
2687,ABUS,IND,0,0
11921,ABUS,OTH,0,0
5618,ABUS,IND,0,0
7586,ABUS,IND,0,0
7088,ABUS,OTH,0,0
12792,ABUS,IND,0,0
13458,ABUS,IND,0,0
17797,ABUS,IND,0,0
1901,ABUS,IND,0,0
17570,ABUS,IND,0,0
26251,ABUS,UNT,0,0
9473,ABUS,OTH,0,0
9765,ABUS,OTH,0,0
9801,ABUS,UNT,0,0
26432,ABUS,GRP,0,0
747,ABUS,IND,0,0
3556,ABUS,IND,0,0
7873,ABUS,IND,0,0
13426,ABUS,OTH,0,0
22261,ABUS,IND,0,0
3109,ABUS,UNT,0,0
18394,ABUS,IND,0,0
3865,ABUS,GRP,0,0
11592,ABUS,IND,0,0
20311,ABUS,IND,0,0
12151,ABUS,UNT,0,0
16286,ABUS,IND,0,0
18169,ABUS,OTH,0,0
14990,ABUS,UNT,0,0
8323,ABUS,IND,0,0
1513,ABUS,OTH,0,0
12989,ABUS,IND,0,0
10220,ABUS,IND,0,0
11575,ABUS,IND,0,0
20217,ABUS,IND,0,0
1065,ABUS,UNT,0,0
9684,ABUS,IND,0,0
10096,ABUS,IND,0,0
10949,ABUS,IND,0,0
6026,ABUS,IND,0,0
3359,ABUS,IND,0,0
19593,ABUS,GRP,0,0
25838,ABUS,IND,0,0
19755,ABUS,IND,0,0
26206,ABUS,GRP,0,0
3162,ABUS,IND,0,0
9554,ABUS,OTH,0,0
17930,ABUS,IND,0,0
19808,ABUS,IND,0,0
10637,ABUS,IND,0,0
12073,ABUS,IND,0,0
3405,ABUS,IND,0,0
9063,ABUS,OTH,0,0
17877,ABUS,UNT,0,0
10746,ABUS,IND,0,0
19752,ABUS,IND,0,0
14081,ABUS,IND,0,0
19627,ABUS,UNT,0,0
7831,ABUS,IND,0,0
1432,ABUS,IND,0,0
457,ABUS,IND,0,0
18038,ABUS,GRP,0,0
25320,ABUS,OTH,0,0
6068,ABUS,OTH,0,0
20035,ABUS,GRP,0,0
2438,ABUS,UNT,0,0
17579,ABUS,IND,0,0
9168,ABUS,OTH,0,0
18575,ABUS,OTH,0,0
17898,ABUS,IND,0,0
9047,ABUS,GRP,0,0
16194,ABUS,IND,0,0
7385,ABUS,OTH,0,0
12125,ABUS,IND,0,0
572,ABUS,UNT,0,0
10293,ABUS,IND,0,0
3111,ABUS,IND,0,0
18865,ABUS,GRP,0,0
10690,ABUS,OTH,0,0
2299,ABUS,IND,0,0
1004,ABUS,IND,0,0
22789,ABUS,UNT,0,0
16303,ABUS,IND,0,0
3411,ABUS,UNT,0,0
3569,ABUS,IND,0,0
2,ABUS,IND,0,0
17633,ABUS,IND,0,0
8632,ABUS,IND,0,0
6094,ABUS,IND,0,0
4502,ABUS,UNT,0,0
5034,ABUS,OTH,0,0
10781,ABUS,UNT,0,0
20276,ABUS,UNT,0,0
17632,ABUS,IND,0,0
7422,ABUS,IND,0,0
7563,ABUS,IND,0,0
18132,ABUS,UNT,0,0
17106,ABUS,GRP,0,0
17836,ABUS,UNT,0,0
8171,ABUS,IND,0,0
7376,ABUS,IND,0,0
13274,ABUS,IND,0,0
18269,ABUS,GRP,0,0
26254,ABUS,UNT,0,0
8561,ABUS,IND,0,0
13262,ABUS,IND,0,0
13827,ABUS,IND,0,0
19887,ABUS,IND,0,0
21328,ABUS,UNT,0,0
24766,ABUS,UNT,0,0
25555,ABUS,OTH,0,0
19688,ABUS,OTH,0,0
14952,ABUS,IND,0,0
22586,ABUS,OTH,0,0
9342,ABUS,OTH,0,0
14672,ABUS,OTH,0,0
18933,ABUS,IND,0,0
5700,ABUS,UNT,0,0
19850,ABUS,GRP,0,0
12482,ABUS,IND,0,0
18360,ABUS,IND,0,0
9246,ABUS,OTH,0,0
13598,ABUS,UNT,0,0
2644,ABUS,IND,0,0
14452,ABUS,UNT,0,0
8689,ABUS,OTH,0,0
18608,ABUS,UNT,0,0
9588,ABUS,IND,0,0
6202,ABUS,IND,0,0
17213,ABUS,GRP,0,0
25661,ABUS,GRP,0,0
13099,ABUS,OTH,0,0
15973,ABUS,GRP,0,0
3514,ABUS,UNT,0,0
6995,ABUS,OTH,0,0
6405,ABUS,OTH,0,0
13145,ABUS,OTH,0,0
13040,ABUS,IND,0,0
6737,ABUS,OTH,0,0
18856,ABUS,IND,0,0
17562,ABUS,IND,0,0
3257,ABUS,IND,0,0
12395,ABUS,UNT,0,0
8694,ABUS,IND,0,0
7203,ABUS,IND,0,0
19189,ABUS,GRP,0,0
13711,ABUS,IND,0,0
3285,ABUS,IND,0,0
21736,ABUS,GRP,0,0
6966,ABUS,UNT,0,0
19455,ABUS,IND,0,0
5230,ABUS,OTH,0,0
14204,ABUS,IND,0,0
17860,ABUS,UNT,0,0
24361,ABUS,UNT,0,0
18237,ABUS,IND,0,0
10994,ABUS,OTH,0,0
9713,ABUS,IND,0,0
8331,ABUS,IND,0,0
25457,ABUS,UNT,0,0
25969,ABUS,UNT,0,0
7230,ABUS,IND,0,0
10329,ABUS,IND,0,0
6214,ABUS,IND,0,0
12751,ABUS,IND,0,0
7432,ABUS,IND,0,0
14711,ABUS,IND,0,0
26612,ABUS,UNT,0,0
10211,ABUS,IND,0,0
15009,ABUS,IND,0,0
3765,ABUS,IND,0,0
22601,ABUS,UNT,0,0
10352,ABUS,OTH,0,0
4125,ABUS,IND,0,0
19656,ABUS,UNT,0,0
24018,ABUS,UNT,0,0
10365,ABUS,IND,0,0
9267,ABUS,IND,0,0
10511,ABUS,UNT,0,0
10322,ABUS,GRP,0,0
9556,ABUS,OTH,0,0
2676,ABUS,IND,0,0
17776,ABUS,UNT,0,0
10342,ABUS,OTH,0,0
21187,ABUS,GRP,0,0
25836,ABUS,UNT,0,0
14724,ABUS,OTH,0,0
9603,ABUS,OTH,0,0
2463,ABUS,IND,0,0
15805,ABUS,IND,0,0
9652,ABUS,UNT,0,0
27357,ABUS,UNT,0,0
25625,ABUS,OTH,0,0
17787,ABUS,IND,0,0
19364,ABUS,IND,0,0
16352,ABUS,OTH,0,0
21737,ABUS,IND,0,0
3779,ABUS,IND,0,0
13033,ABUS,IND,0,0
11421,ABUS,IND,0,0
13863,ABUS,IND,0,0
304,ABUS,IND,0,0
6804,ABUS,OTH,0,0
26508,ABUS,IND,0,0
8190,ABUS,IND,0,0
3132,ABUS,IND,0,0
11326,ABUS,GRP,0,0
2145,ABUS,UNT,0,0
8858,ABUS,IND,0,0
3117,ABUS,IND,0,0
17479,ABUS,GRP,0,0
11703,ABUS,IND,0,0
10981,ABUS,IND,0,0
23115,ABUS,GRP,0,0
3377,ABUS,IND,0,0
2852,ABUS,IND,0,0
11405,ABUS,IND,0,0
26178,ABUS,UNT,0,0
24678,ABUS,IND,0,0
8291,ABUS,IND,0,0
10968,ABUS,IND,0,0
17206,ABUS,GRP,0,0
3617,ABUS,UNT,0,0
13382,ABUS,IND,0,0
27142,ABUS,IND,0,0
8796,ABUS,UNT,0,0
5683,ABUS,OTH,0,0
7499,ABUS,OTH,0,0
9112,ABUS,IND,0,0
5545,ABUS,OTH,0,0
27849,ABUS,IND,0,0
10730,ABUS,IND,0,0
25428,ABUS,UNT,0,0
23530,ABUS,GRP,0,0
24835,ABUS,UNT,0,0
326,ABUS,IND,0,0
22326,ABUS,OTH,0,0
9301,ABUS,IND,0,0
6110,ABUS,OTH,0,0
11056,ABUS,UNT,0,0
18665,ABUS,GRP,0,0
14178,ABUS,OTH,0,0
26470,ABUS,GRP,0,0
19966,ABUS,OTH,0,0
7147,ABUS,GRP,0,0
9318,ABUS,UNT,0,0
14431,ABUS,IND,0,0
2700,ABUS,IND,0,0
24676,ABUS,UNT,0,0
27568,ABUS,OTH,0,0
17616,ABUS,IND,0,0
11613,ABUS,IND,0,0
11282,ABUS,IND,0,0
12297,ABUS,IND,0,0
11577,ABUS,IND,0,0
17248,ABUS,IND,0,0
1156,ABUS,IND,0,0
9654,ABUS,IND,0,0
14262,ABUS,UNT,0,0
26128,ABUS,OTH,0,0
26606,ABUS,OTH,0,0
10245,ABUS,IND,0,0
18235,ABUS,GRP,0,0
26475,ABUS,OTH,0,0
13077,ABUS,IND,0,0
2213,ABUS,IND,0,0
23954,ABUS,IND,0,0
9943,ABUS,IND,0,0
2128,ABUS,IND,0,0
18710,ABUS,OTH,0,0
3581,ABUS,IND,0,0
12591,ABUS,IND,0,0
23613,ABUS,GRP,0,0
19288,ABUS,GRP,0,0
3704,ABUS,IND,0,0
10916,ABUS,IND,0,0
24088,ABUS,IND,0,0
16163,ABUS,UNT,0,0
19968,ABUS,IND,0,0
9780,ABUS,IND,0,0
26216,ABUS,GRP,0,0
11879,ABUS,IND,0,0
1659,ABUS,OTH,0,0
1932,ABUS,UNT,0,0
17142,ABUS,UNT,0,0
7616,ABUS,OTH,0,0
22978,ABUS,GRP,0,0
18486,ABUS,IND,0,0
120,ABUS,UNT,0,0
19410,ABUS,IND,0,0
21707,ABUS,IND,0,0
1349,ABUS,IND,0,0
23899,ABUS,OTH,0,0
14167,ABUS,IND,0,0
22891,ABUS,OTH,0,0
27778,ABUS,IND,0,0
8468,ABUS,GRP,0,0
25782,ABUS,UNT,0,0
10640,ABUS,IND,0,0
22437,ABUS,OTH,0,0
12943,ABUS,OTH,0,0
11491,ABUS,IND,0,0
8145,ABUS,UNT,0,0
9494,ABUS,UNT,0,0
12615,ABUS,UNT,0,0
9527,ABUS,OTH,0,0
11488,ABUS,IND,0,0
19116,ABUS,OTH,0,0
10935,ABUS,IND,0,0
18782,ABUS,OTH,0,0
10195,ABUS,OTH,0,0
16084,ABUS,IND,0,0
13680,ABUS,IND,0,0
17953,ABUS,IND,0,0
19684,ABUS,IND,0,0
26590,ABUS,UNT,0,0
17569,ABUS,IND,0,0
1722,ABUS,GRP,0,0
14189,ABUS,IND,0,0
22268,ABUS,GRP,0,0
17640,ABUS,IND,0,0
1142,ABUS,UNT,0,0
