dataset_id,subtask_A,subtask_B,subtask_C1,subtask_C2
17968,ABUS,IND,0,0
17875,ABUS,IND,0,0
10356,ABUS,OTH,0,0
18247,ABUS,IND,0,0
26484,ABUS,IND,0,0
8868,ABUS,OTH,0,0
19282,ABUS,GRP,1,dominance
21620,ABUS,IND,0,0
4432,ABUS,GRP,1,discredit
19057,ABUS,GRP,0,0
12361,ABUS,GRP,1,neosex
4099,ABUS,GRP,1,discredit
16094,ABUS,GRP,1,neosex
5395,ABUS,GRP,1,neosex
8279,ABUS,GRP,1,neosex
4946,ABUS,GRP,0,0
13681,ABUS,IND,0,0
18447,ABUS,IND,0,0
22380,ABUS,GRP,1,stereotype
18534,ABUS,OTH,0,0
12410,ABUS,IND,0,0
21088,ABUS,OTH,0,0
1120,ABUS,GRP,1,neosex
8292,ABUS,IND,0,0
17959,ABUS,IND,0,0
12639,ABUS,IND,0,0
26178,ABUS,UNT,0,0
13262,ABUS,IND,0,0
19486,ABUS,GRP,1,neosex
16473,ABUS,OTH,0,0
17577,ABUS,IND,0,0
3441,ABUS,OTH,0,0
22784,ABUS,GRP,1,neosex
19472,ABUS,GRP,1,stereotype
4193,ABUS,GRP,0,0
14780,ABUS,IND,0,0
11679,ABUS,IND,0,0
19808,ABUS,IND,0,0
4571,ABUS,GRP,1,dominance
10377,ABUS,IND,0,0
9611,ABUS,GRP,1,neosex
11451,ABUS,IND,0,0
16822,ABUS,GRP,1,neosex
19599,ABUS,GRP,0,0
17292,ABUS,GRP,0,0
9141,ABUS,IND,0,0
13101,ABUS,IND,0,0
20027,ABUS,IND,0,0
11080,ABUS,IND,0,0
14256,ABUS,GRP,1,neosex
11533,ABUS,IND,0,0
11686,ABUS,IND,0,0
27409,ABUS,OTH,0,0
22623,ABUS,GRP,0,0
18745,ABUS,GRP,1,stereotype
6176,ABUS,OTH,0,0
18069,ABUS,GRP,1,neosex
14403,ABUS,IND,0,0
14364,ABUS,IND,0,0
11711,ABUS,GRP,1,neosex
17873,ABUS,UNT,0,0
8164,ABUS,IND,0,0
22136,ABUS,UNT,0,0
21752,ABUS,GRP,0,0
26319,ABUS,OTH,0,0
22635,ABUS,OTH,0,0
9202,ABUS,UNT,0,0
18090,ABUS,GRP,1,discredit
8779,ABUS,UNT,0,0
6405,ABUS,OTH,0,0
14159,ABUS,GRP,1,benevolent
12273,ABUS,IND,0,0
21278,ABUS,GRP,0,0
3318,ABUS,IND,0,0
5686,ABUS,IND,0,0
18320,ABUS,IND,0,0
6509,ABUS,GRP,1,neosex
3264,ABUS,IND,0,0
8771,ABUS,GRP,1,stereotype
2145,ABUS,UNT,0,0
17065,ABUS,UNT,0,0
1499,ABUS,IND,0,0
21380,ABUS,IND,0,0
7564,ABUS,IND,0,0
11263,ABUS,GRP,1,stereotype
4371,ABUS,IND,0,0
14891,ABUS,GRP,1,neosex
8794,ABUS,IND,0,0
15287,ABUS,GRP,1,neosex
25673,ABUS,IND,0,0
2061,ABUS,IND,0,0
11725,ABUS,IND,0,0
17730,ABUS,IND,0,0
5722,ABUS,OTH,0,0
13111,ABUS,IND,0,0
17889,ABUS,IND,0,0
879,ABUS,IND,0,0
8453,ABUS,GRP,1,neosex
3550,ABUS,IND,0,0
16168,ABUS,IND,0,0
3119,ABUS,IND,0,0
3765,ABUS,IND,0,0
2004,ABUS,GRP,1,neosex
17871,ABUS,IND,0,0
10977,ABUS,IND,0,0
19060,ABUS,GRP,1,neosex
3968,ABUS,IND,0,0
7120,ABUS,GRP,1,neosex
9489,ABUS,OTH,0,0
8634,ABUS,GRP,1,neosex
17934,ABUS,IND,0,0
21867,ABUS,GRP,0,0
17295,ABUS,GRP,1,neosex
8009,ABUS,GRP,1,discredit
3238,ABUS,IND,0,0
17728,ABUS,IND,0,0
25886,ABUS,IND,0,0
6923,ABUS,UNT,0,0
18485,ABUS,IND,0,0
19371,ABUS,IND,0,0
13598,ABUS,UNT,0,0
6211,ABUS,GRP,1,neosex
7911,ABUS,IND,0,0
13698,ABUS,IND,0,0
9792,ABUS,GRP,1,neosex
18256,ABUS,OTH,0,0
5374,ABUS,GRP,0,0
9351,ABUS,OTH,0,0
20196,ABUS,GRP,1,neosex
3262,ABUS,IND,0,0
22312,ABUS,UNT,0,0
713,ABUS,GRP,1,discredit
18117,ABUS,GRP,1,neosex
7335,ABUS,GRP,1,neosex
25735,ABUS,OTH,0,0
20199,ABUS,GRP,1,neosex
25747,ABUS,OTH,0,0
27348,ABUS,UNT,0,0
12007,ABUS,OTH,0,0
16174,ABUS,GRP,1,neosex
10552,ABUS,GRP,1,neosex
6526,ABUS,GRP,1,neosex
8447,ABUS,IND,0,0
12287,ABUS,GRP,1,discredit
24758,ABUS,UNT,0,0
26312,ABUS,UNT,0,0
4238,ABUS,GRP,1,neosex
10824,ABUS,UNT,0,0
23685,ABUS,GRP,1,sexual_harassment
7456,ABUS,UNT,0,0
1830,ABUS,GRP,1,discredit
3112,ABUS,UNT,0,0
25321,ABUS,GRP,0,0
27629,ABUS,GRP,1,neosex
17960,ABUS,UNT,0,0
13896,ABUS,IND,0,0
27764,ABUS,GRP,1,stereotype
3217,ABUS,IND,0,0
7702,ABUS,GRP,1,neosex
13046,ABUS,IND,0,0
6225,ABUS,OTH,0,0
26244,ABUS,IND,0,0
17586,ABUS,IND,0,0
17666,ABUS,UNT,0,0
25320,ABUS,OTH,0,0
19529,ABUS,IND,0,0
6927,ABUS,GRP,1,neosex
12908,ABUS,IND,0,0
11486,ABUS,IND,0,0
12587,ABUS,IND,0,0
3285,ABUS,IND,0,0
27865,ABUS,GRP,1,stereotype
17354,ABUS,IND,0,0
12016,ABUS,IND,0,0
16686,ABUS,GRP,1,neosex
22792,ABUS,OTH,0,0
19298,ABUS,IND,0,0
17910,ABUS,UNT,0,0
3820,ABUS,GRP,0,0
18342,ABUS,GRP,1,neosex
15359,ABUS,IND,0,0
18465,ABUS,GRP,0,0
18991,ABUS,GRP,1,neosex
23371,ABUS,GRP,0,0
20349,ABUS,GRP,1,sexual_harassment
17086,ABUS,UNT,0,0
9419,ABUS,IND,0,0
18080,ABUS,GRP,0,0
3152,ABUS,IND,0,0
8176,ABUS,GRP,1,discredit
15204,ABUS,GRP,1,discredit
3456,ABUS,IND,0,0
7683,ABUS,IND,0,0
9519,ABUS,IND,0,0
12840,ABUS,IND,0,0
3162,ABUS,IND,0,0
9145,ABUS,GRP,1,neosex
8169,ABUS,IND,0,0
13948,ABUS,UNT,0,0
7824,ABUS,IND,0,0
8075,ABUS,GRP,1,neosex
19851,ABUS,IND,0,0
17493,ABUS,IND,0,0
12886,ABUS,GRP,1,stereotype
10527,ABUS,GRP,1,neosex
17510,ABUS,UNT,0,0
10511,ABUS,UNT,0,0
17654,ABUS,IND,0,0
25061,ABUS,GRP,1,stereotype
19716,ABUS,GRP,1,neosex
19688,ABUS,OTH,0,0
7603,ABUS,IND,0,0
12956,ABUS,GRP,1,dominance
3444,ABUS,IND,0,0
22887,ABUS,GRP,0,0
15576,ABUS,IND,0,0
3570,ABUS,IND,0,0
19151,ABUS,IND,0,0
14199,ABUS,IND,0,0
9986,ABUS,IND,0,0
16812,ABUS,GRP,1,stereotype
18524,ABUS,IND,0,0
10357,ABUS,OTH,0,0
27791,ABUS,OTH,0,0
21328,ABUS,UNT,0,0
24478,ABUS,IND,0,0
2317,ABUS,IND,0,0
9180,ABUS,IND,0,0
17708,ABUS,UNT,0,0
20087,ABUS,IND,0,0
13426,ABUS,OTH,0,0
14146,ABUS,GRP,0,0
8116,ABUS,GRP,1,discredit
19028,ABUS,IND,0,0
5472,ABUS,GRP,1,neosex
5396,ABUS,GRP,0,0
22337,ABUS,IND,0,0
5559,ABUS,GRP,1,neosex
12690,ABUS,IND,0,0
10147,ABUS,IND,0,0
24041,ABUS,UNT,0,0
17831,ABUS,OTH,0,0
8115,ABUS,GRP,1,discredit
10115,ABUS,IND,0,0
3517,ABUS,IND,0,0
3708,ABUS,GRP,0,0
11714,ABUS,IND,0,0
14533,ABUS,OTH,0,0
17250,ABUS,GRP,1,stereotype
17599,ABUS,IND,0,0
6784,ABUS,OTH,0,0
27,ABUS,IND,0,0
21369,ABUS,GRP,0,0
1116,ABUS,IND,0,0
22736,ABUS,GRP,1,dominance
19353,ABUS,UNT,0,0
9697,ABUS,IND,0,0
9495,ABUS,GRP,1,discredit
3418,ABUS,UNT,0,0
16303,ABUS,IND,0,0
24874,ABUS,OTH,0,0
7837,ABUS,IND,0,0
17319,ABUS,IND,0,0
3265,ABUS,UNT,0,0
9379,ABUS,GRP,1,neosex
410,ABUS,IND,0,0
27779,ABUS,OTH,0,0
16392,ABUS,GRP,0,0
17369,ABUS,GRP,1,benevolent
8139,ABUS,GRP,0,0
17129,ABUS,GRP,1,stereotype
25056,ABUS,GRP,1,discredit
3809,ABUS,GRP,1,neosex
3259,ABUS,UNT,0,0
22422,ABUS,GRP,0,0
18229,ABUS,GRP,1,neosex
9581,ABUS,IND,0,0
3049,ABUS,GRP,1,neosex
4715,ABUS,GRP,1,neosex
14762,ABUS,GRP,1,neosex
6744,ABUS,OTH,0,0
672,ABUS,IND,0,0
1081,ABUS,IND,0,0
9486,ABUS,GRP,1,neosex
7402,ABUS,IND,0,0
20401,ABUS,IND,0,0
3627,ABUS,UNT,0,0
7451,ABUS,IND,0,0
18222,ABUS,UNT,0,0
7490,ABUS,IND,0,0
7142,ABUS,GRP,1,benevolent
9726,ABUS,GRP,1,neosex
8696,ABUS,IND,0,0
7211,ABUS,IND,0,0
9430,ABUS,GRP,1,neosex
9184,ABUS,IND,0,0
17942,ABUS,IND,0,0
26273,ABUS,UNT,0,0
10995,ABUS,IND,0,0
3151,ABUS,IND,0,0
26300,ABUS,IND,0,0
16739,ABUS,GRP,0,0
3252,ABUS,IND,0,0
14937,ABUS,GRP,1,neosex
22776,ABUS,OTH,0,0
9563,ABUS,UNT,0,0
19202,ABUS,GRP,0,0
3819,ABUS,IND,0,0
8316,ABUS,IND,0,0
7352,ABUS,IND,0,0
12808,ABUS,IND,0,0
11985,ABUS,GRP,1,neosex
27577,ABUS,GRP,1,neosex
17823,ABUS,IND,0,0
22404,ABUS,IND,0,0
14661,ABUS,UNT,0,0
17021,ABUS,UNT,0,0
3200,ABUS,UNT,0,0
22947,ABUS,OTH,0,0
11405,ABUS,IND,0,0
22327,ABUS,IND,0,0
21994,ABUS,GRP,1,neosex
7371,ABUS,UNT,0,0
1469,ABUS,IND,0,0
27451,ABUS,OTH,0,0
14783,ABUS,UNT,0,0
18455,ABUS,GRP,1,neosex
17800,ABUS,IND,0,0
12715,ABUS,IND,0,0
17846,ABUS,IND,0,0
3431,ABUS,UNT,0,0
5876,ABUS,GRP,1,neosex
21115,ABUS,GRP,1,benevolent
17117,ABUS,GRP,1,discredit
20207,ABUS,GRP,1,discredit
15461,ABUS,UNT,0,0
17843,ABUS,IND,0,0
10798,ABUS,IND,0,0
26261,ABUS,OTH,0,0
3218,ABUS,IND,0,0
14415,ABUS,GRP,1,neosex
8062,ABUS,GRP,1,neosex
1616,ABUS,UNT,0,0
25269,ABUS,UNT,0,0
27711,ABUS,GRP,1,neosex
13927,ABUS,IND,0,0
5187,ABUS,IND,0,0
10020,ABUS,IND,0,0
11988,ABUS,GRP,1,neosex
17801,ABUS,UNT,0,0
23133,ABUS,GRP,1,discredit
17603,ABUS,IND,0,0
23322,ABUS,GRP,1,neosex
4530,ABUS,GRP,1,discredit
19306,ABUS,GRP,1,discredit
8875,ABUS,IND,0,0
18874,ABUS,GRP,1,stereotype
8573,ABUS,IND,0,0
17258,ABUS,GRP,1,neosex
12448,ABUS,GRP,1,discredit
12355,ABUS,OTH,0,0
8028,ABUS,IND,0,0
3845,ABUS,IND,0,0
14126,ABUS,IND,0,0
9197,ABUS,IND,0,0
17593,ABUS,IND,0,0
17948,ABUS,IND,0,0
15090,ABUS,OTH,0,0
2109,ABUS,GRP,0,0
10714,ABUS,IND,0,0
11597,ABUS,GRP,1,neosex
15952,ABUS,IND,0,0
9639,ABUS,IND,0,0
24692,ABUS,UNT,0,0
26604,ABUS,GRP,1,stereotype
17162,ABUS,GRP,1,neosex
11601,ABUS,IND,0,0
10783,ABUS,IND,0,0
3700,ABUS,IND,0,0
26432,ABUS,GRP,0,0
6571,ABUS,GRP,1,discredit
20664,ABUS,GRP,0,0
12266,ABUS,IND,0,0
17970,ABUS,UNT,0,0
19305,ABUS,GRP,0,0
3572,ABUS,IND,0,0
2023,ABUS,IND,0,0
8702,ABUS,IND,0,0
26044,ABUS,GRP,1,neosex
6074,ABUS,IND,0,0
8041,ABUS,IND,0,0
5049,ABUS,GRP,1,neosex
7821,ABUS,IND,0,0
3490,ABUS,OTH,0,0
11508,ABUS,GRP,1,neosex
17971,ABUS,UNT,0,0
11698,ABUS,IND,0,0
13907,ABUS,OTH,0,0
12869,ABUS,UNT,0,0
9753,ABUS,GRP,1,discredit
2968,ABUS,UNT,0,0
9424,ABUS,GRP,1,neosex
9619,ABUS,IND,0,0
8925,ABUS,GRP,1,neosex
13705,ABUS,IND,0,0
1349,ABUS,IND,0,0
6539,ABUS,GRP,1,sexual_harassment
209,ABUS,UNT,0,0
4307,ABUS,GRP,0,0
18009,ABUS,IND,0,0
19904,ABUS,GRP,1,neosex
3581,ABUS,IND,0,0
9819,ABUS,GRP,1,neosex
5175,ABUS,GRP,1,neosex
2460,ABUS,UNT,0,0
25021,ABUS,UNT,0,0
13035,ABUS,OTH,0,0
4994,ABUS,IND,0,0
27661,ABUS,GRP,1,neosex
1254,ABUS,GRP,1,neosex
16103,ABUS,GRP,1,neosex
1344,ABUS,GRP,0,0
4312,ABUS,GRP,1,neosex
7616,ABUS,OTH,0,0
381,ABUS,IND,0,0
20619,ABUS,GRP,0,0
17091,ABUS,GRP,1,benevolent
8831,ABUS,IND,0,0
17680,ABUS,IND,0,0
8512,ABUS,IND,0,0
10364,ABUS,IND,0,0
13391,ABUS,IND,0,0
20240,ABUS,OTH,0,0
13026,ABUS,IND,0,0
18515,ABUS,GRP,1,neosex
18111,ABUS,GRP,1,neosex
3123,ABUS,IND,0,0
17630,ABUS,UNT,0,0
4703,ABUS,IND,0,0
11507,ABUS,GRP,1,neosex
5668,ABUS,IND,0,0
5693,ABUS,IND,0,0
24615,ABUS,IND,0,0
24088,ABUS,IND,0,0
10615,ABUS,GRP,1,neosex
6057,ABUS,OTH,0,0
17930,ABUS,IND,0,0
3405,ABUS,IND,0,0
12027,ABUS,GRP,1,neosex
18608,ABUS,UNT,0,0
9518,ABUS,GRP,1,benevolent
10083,ABUS,IND,0,0
4333,ABUS,GRP,1,neosex
10486,ABUS,UNT,0,0
12096,ABUS,UNT,0,0
11425,ABUS,GRP,0,0
18865,ABUS,GRP,0,0
13113,ABUS,IND,0,0
24832,ABUS,UNT,0,0
18864,ABUS,GRP,1,discredit
7092,ABUS,IND,0,0
10973,ABUS,IND,0,0
10872,ABUS,IND,0,0
17195,ABUS,GRP,1,stereotype
16299,ABUS,OTH,0,0
11426,ABUS,UNT,0,0
10738,ABUS,UNT,0,0
20777,ABUS,GRP,1,neosex
8840,ABUS,IND,0,0
1426,ABUS,OTH,0,0
11983,ABUS,UNT,0,0
6490,ABUS,OTH,0,0
5342,ABUS,IND,0,0
14666,ABUS,GRP,0,0
10723,ABUS,IND,0,0
17525,ABUS,GRP,1,neosex
2463,ABUS,IND,0,0
22914,ABUS,UNT,0,0
22762,ABUS,GRP,1,benevolent
19249,ABUS,IND,0,0
17822,ABUS,IND,0,0
27820,ABUS,GRP,1,neosex
5972,ABUS,IND,0,0
8443,ABUS,GRP,1,neosex
18321,ABUS,GRP,0,0
22345,ABUS,OTH,0,0
14605,ABUS,IND,0,0
7060,ABUS,IND,0,0
12528,ABUS,UNT,0,0
7403,ABUS,IND,0,0
11205,ABUS,GRP,0,0
5612,ABUS,OTH,0,0
1272,ABUS,UNT,0,0
22648,ABUS,GRP,0,0
1524,ABUS,IND,0,0
14226,ABUS,GRP,0,0
17511,ABUS,IND,0,0
20804,ABUS,OTH,0,0
19841,ABUS,GRP,1,neosex
13343,ABUS,IND,0,0
16538,ABUS,IND,0,0
17200,ABUS,GRP,1,stereotype
17673,ABUS,IND,0,0
12985,ABUS,GRP,1,neosex
19897,ABUS,GRP,1,neosex
14760,ABUS,OTH,0,0
4024,ABUS,GRP,1,discredit
18689,ABUS,IND,0,0
9582,ABUS,GRP,1,neosex
17989,ABUS,UNT,0,0
25804,ABUS,IND,0,0
8082,ABUS,IND,0,0
20413,ABUS,UNT,0,0
9949,ABUS,IND,0,0
1454,ABUS,GRP,1,neosex
3762,ABUS,IND,0,0
7917,ABUS,UNT,0,0
12015,ABUS,IND,0,0
16946,ABUS,GRP,1,stereotype
26314,ABUS,IND,0,0
9804,ABUS,OTH,0,0
10677,ABUS,GRP,1,neosex
9280,ABUS,GRP,1,neosex
19613,ABUS,OTH,0,0
3447,ABUS,IND,0,0
27575,ABUS,IND,0,0
13073,ABUS,GRP,1,neosex
17633,ABUS,IND,0,0
22780,ABUS,GRP,0,0
7462,ABUS,GRP,1,neosex
6632,ABUS,GRP,1,stereotype
19975,ABUS,OTH,0,0
27752,ABUS,GRP,1,stereotype
11568,ABUS,GRP,1,dominance
24216,ABUS,GRP,1,neosex
1195,ABUS,GRP,1,neosex
5,ABUS,IND,0,0
9576,ABUS,OTH,0,0
19578,ABUS,GRP,1,neosex
12350,ABUS,GRP,1,neosex
10610,ABUS,GRP,1,neosex
27888,ABUS,GRP,1,neosex
3051,ABUS,IND,0,0
13132,ABUS,UNT,0,0
10537,ABUS,GRP,1,neosex
12520,ABUS,IND,0,0
17061,ABUS,GRP,0,0
17689,ABUS,GRP,1,discredit
19277,ABUS,IND,0,0
12655,ABUS,IND,0,0
14740,ABUS,UNT,0,0
27626,ABUS,IND,0,0
9953,ABUS,UNT,0,0
21273,ABUS,GRP,0,0
26625,ABUS,GRP,0,0
4375,ABUS,GRP,1,discredit
7570,ABUS,IND,0,0
18948,ABUS,IND,0,0
18127,ABUS,GRP,1,discredit
17781,ABUS,UNT,0,0
11365,ABUS,IND,0,0
20208,ABUS,IND,0,0
19673,ABUS,UNT,0,0
26378,ABUS,UNT,0,0
17762,ABUS,IND,0,0
688,ABUS,IND,0,0
16230,ABUS,GRP,0,0
12889,ABUS,UNT,0,0
9659,ABUS,UNT,0,0
2498,ABUS,GRP,1,neosex
12513,ABUS,UNT,0,0
8632,ABUS,IND,0,0
19295,ABUS,GRP,1,neosex
13238,ABUS,GRP,1,neosex
3474,ABUS,IND,0,0
19995,ABUS,IND,0,0
23843,ABUS,OTH,0,0
12972,ABUS,GRP,1,neosex
9407,ABUS,UNT,0,0
13241,ABUS,IND,0,0
6826,ABUS,OTH,0,0
206,ABUS,IND,0,0
10534,ABUS,IND,0,0
22192,ABUS,GRP,0,0
12151,ABUS,UNT,0,0
6573,ABUS,UNT,0,0
17808,ABUS,IND,0,0
4717,ABUS,OTH,0,0
8111,ABUS,IND,0,0
18026,ABUS,UNT,0,0
9595,ABUS,IND,0,0
10666,ABUS,OTH,0,0
26157,ABUS,OTH,0,0
8549,ABUS,IND,0,0
18525,ABUS,UNT,0,0
14217,ABUS,GRP,1,sexual_harassment
19393,ABUS,GRP,1,neosex
5715,ABUS,OTH,0,0
13081,ABUS,IND,0,0
8689,ABUS,OTH,0,0
6555,ABUS,GRP,1,stereotype
1520,ABUS,IND,0,0
16743,ABUS,GRP,1,neosex
6522,ABUS,GRP,1,neosex
20145,ABUS,OTH,0,0
22039,ABUS,UNT,0,0
14556,ABUS,IND,0,0
25796,ABUS,GRP,0,0
9761,ABUS,GRP,1,stereotype
20015,ABUS,IND,0,0
15302,ABUS,UNT,0,0
17096,ABUS,GRP,1,discredit
12404,ABUS,GRP,1,discredit
9487,ABUS,GRP,1,neosex
3939,ABUS,GRP,1,neosex
19414,ABUS,GRP,1,dominance
14036,ABUS,IND,0,0
12693,ABUS,IND,0,0
18512,ABUS,OTH,0,0
11444,ABUS,IND,0,0
22831,ABUS,OTH,0,0
16509,ABUS,UNT,0,0
22320,ABUS,GRP,1,stereotype
9374,ABUS,GRP,1,neosex
18697,ABUS,GRP,1,neosex
16479,ABUS,IND,0,0
6752,ABUS,IND,0,0
162,ABUS,GRP,1,sexual_harassment
5029,ABUS,GRP,1,neosex
7147,ABUS,GRP,0,0
22465,ABUS,GRP,0,0
26444,ABUS,GRP,0,0
19523,ABUS,IND,0,0
7442,ABUS,IND,0,0
9605,ABUS,OTH,0,0
20191,ABUS,OTH,0,0
17598,ABUS,GRP,1,discredit
10348,ABUS,UNT,0,0
1125,ABUS,GRP,1,stereotype
26250,ABUS,OTH,0,0
9608,ABUS,IND,0,0
3165,ABUS,UNT,0,0
17777,ABUS,UNT,0,0
11699,ABUS,GRP,1,neosex
1858,ABUS,IND,0,0
5540,ABUS,GRP,1,benevolent
21434,ABUS,GRP,0,0
25265,ABUS,IND,0,0
17571,ABUS,IND,0,0
27737,ABUS,IND,0,0
20003,ABUS,UNT,0,0
12295,ABUS,UNT,0,0
6170,ABUS,OTH,0,0
7689,ABUS,IND,0,0
12959,ABUS,IND,0,0
10774,ABUS,IND,0,0
9925,ABUS,IND,0,0
19966,ABUS,OTH,0,0
16889,ABUS,GRP,1,stereotype
5434,ABUS,GRP,0,0
10689,ABUS,OTH,0,0
15175,ABUS,IND,0,0
9343,ABUS,GRP,1,neosex
19937,ABUS,IND,0,0
13756,ABUS,GRP,0,0
19658,ABUS,OTH,0,0
17945,ABUS,IND,0,0
13324,ABUS,IND,0,0
13040,ABUS,IND,0,0
12423,ABUS,IND,0,0
3380,ABUS,UNT,0,0
17805,ABUS,IND,0,0
26475,ABUS,OTH,0,0
6502,ABUS,GRP,1,neosex
4194,ABUS,GRP,1,stereotype
7994,ABUS,OTH,0,0
13311,ABUS,IND,0,0
18763,ABUS,OTH,0,0
9195,ABUS,OTH,0,0
5292,ABUS,GRP,0,0
27809,ABUS,GRP,1,neosex
19635,ABUS,GRP,1,discredit
22867,ABUS,IND,0,0
5030,ABUS,GRP,1,neosex
9054,ABUS,IND,0,0
11315,ABUS,GRP,1,neosex
3714,ABUS,IND,0,0
20200,ABUS,OTH,0,0
5249,ABUS,GRP,0,0
24894,ABUS,UNT,0,0
9310,ABUS,OTH,0,0
16910,ABUS,GRP,1,discredit
18665,ABUS,GRP,0,0
8004,ABUS,IND,0,0
3486,ABUS,IND,0,0
13869,ABUS,IND,0,0
13968,ABUS,GRP,1,neosex
7185,ABUS,GRP,0,0
12754,ABUS,IND,0,0
3397,ABUS,UNT,0,0
6068,ABUS,OTH,0,0
9056,ABUS,IND,0,0
14052,ABUS,GRP,1,neosex
531,ABUS,GRP,0,0
8268,ABUS,IND,0,0
4791,ABUS,IND,0,0
9079,ABUS,IND,0,0
11258,ABUS,GRP,0,0
24748,ABUS,IND,0,0
9484,ABUS,IND,0,0
6254,ABUS,GRP,1,discredit
9610,ABUS,OTH,0,0
14998,ABUS,GRP,0,0
19999,ABUS,GRP,1,neosex
11581,ABUS,IND,0,0
11681,ABUS,GRP,1,neosex
882,ABUS,IND,0,0
9465,ABUS,OTH,0,0
7448,ABUS,IND,0,0
18692,ABUS,GRP,0,0
13750,ABUS,IND,0,0
26134,ABUS,OTH,0,0
5578,ABUS,GRP,1,neosex
12428,ABUS,IND,0,0
23560,ABUS,IND,0,0
17485,ABUS,IND,0,0
5121,ABUS,IND,0,0
14160,ABUS,GRP,1,stereotype
25968,ABUS,IND,0,0
12805,ABUS,IND,0,0
21303,ABUS,GRP,1,discredit
27051,ABUS,IND,0,0
22424,ABUS,UNT,0,0
1706,ABUS,GRP,0,0
679,ABUS,GRP,1,neosex
3375,ABUS,IND,0,0
18106,ABUS,GRP,1,neosex
19364,ABUS,IND,0,0
12854,ABUS,IND,0,0
10791,ABUS,IND,0,0
11310,ABUS,GRP,1,neosex
6334,ABUS,OTH,0,0
21019,ABUS,GRP,1,neosex
19906,ABUS,OTH,0,0
26433,ABUS,GRP,0,0
7905,ABUS,IND,0,0
6408,ABUS,OTH,0,0
12551,ABUS,IND,0,0
4585,ABUS,GRP,1,neosex
19682,ABUS,GRP,1,sexual_harassment
26687,ABUS,UNT,0,0
18502,ABUS,OTH,0,0
24361,ABUS,UNT,0,0
3436,ABUS,IND,0,0
12135,ABUS,OTH,0,0
12836,ABUS,IND,0,0
1155,ABUS,OTH,0,0
594,ABUS,GRP,1,stereotype
5563,ABUS,IND,0,0
25921,ABUS,OTH,0,0
8035,ABUS,UNT,0,0
15943,ABUS,OTH,0,0
16519,ABUS,IND,0,0
7956,ABUS,IND,0,0
11065,ABUS,IND,0,0
21527,ABUS,UNT,0,0
22562,ABUS,GRP,1,stereotype
13210,ABUS,IND,0,0
15166,ABUS,UNT,0,0
114,ABUS,GRP,1,neosex
26624,ABUS,GRP,0,0
7248,ABUS,GRP,1,neosex
19668,ABUS,GRP,1,neosex
3257,ABUS,IND,0,0
3131,ABUS,UNT,0,0
16804,ABUS,IND,0,0
27036,ABUS,UNT,0,0
2345,ABUS,UNT,0,0
9868,ABUS,GRP,1,neosex
4347,ABUS,GRP,0,0
17580,ABUS,OTH,0,0
13237,ABUS,GRP,1,neosex
26302,ABUS,GRP,0,0
14447,ABUS,IND,0,0
4282,ABUS,GRP,1,discredit
23849,ABUS,GRP,1,neosex
17377,ABUS,IND,0,0
17963,ABUS,IND,0,0
11710,ABUS,GRP,1,dominance
19627,ABUS,UNT,0,0
3127,ABUS,IND,0,0
6187,ABUS,OTH,0,0
19886,ABUS,GRP,1,neosex
20968,ABUS,OTH,0,0
18121,ABUS,GRP,1,neosex
12728,ABUS,OTH,0,0
21442,ABUS,IND,0,0
6876,ABUS,GRP,0,0
20281,ABUS,GRP,0,0
22693,ABUS,GRP,1,neosex
18073,ABUS,GRP,1,discredit
2852,ABUS,IND,0,0
1895,ABUS,UNT,0,0
17773,ABUS,IND,0,0
7507,ABUS,IND,0,0
5977,ABUS,IND,0,0
3382,ABUS,IND,0,0
12996,ABUS,GRP,1,sexual_harassment
16033,ABUS,GRP,1,neosex
3362,ABUS,IND,0,0
9333,ABUS,GRP,1,neosex
10758,ABUS,UNT,0,0
21661,ABUS,OTH,0,0
23868,ABUS,UNT,0,0
17557,ABUS,UNT,0,0
23866,ABUS,OTH,0,0
11580,ABUS,GRP,1,neosex
13385,ABUS,GRP,1,neosex
19624,ABUS,IND,0,0
32,ABUS,GRP,0,0
8825,ABUS,IND,0,0
18140,ABUS,IND,0,0
19194,ABUS,GRP,1,stereotype
17305,ABUS,GRP,0,0
13074,ABUS,IND,0,0
5558,ABUS,GRP,1,stereotype
9126,ABUS,IND,0,0
8186,ABUS,GRP,1,neosex
19953,ABUS,IND,0,0
3440,ABUS,GRP,0,0
19987,ABUS,GRP,1,neosex
5270,ABUS,GRP,1,neosex
14348,ABUS,IND,0,0
9531,ABUS,GRP,1,neosex
6344,ABUS,UNT,0,0
13016,ABUS,IND,0,0
4071,ABUS,GRP,1,discredit
9275,ABUS,OTH,0,0
14919,ABUS,IND,0,0
10873,ABUS,IND,0,0
13405,ABUS,IND,0,0
18838,ABUS,GRP,0,0
7505,ABUS,OTH,0,0
3566,ABUS,IND,0,0
10899,ABUS,GRP,1,discredit
27792,ABUS,GRP,1,neosex
14365,ABUS,OTH,0,0
6480,ABUS,IND,0,0
10826,ABUS,IND,0,0
17023,ABUS,GRP,1,discredit
14445,ABUS,UNT,0,0
7099,ABUS,UNT,0,0
15210,ABUS,IND,0,0
18404,ABUS,UNT,0,0
14093,ABUS,IND,0,0
10658,ABUS,GRP,1,dominance
25434,ABUS,UNT,0,0
24726,ABUS,IND,0,0
6735,ABUS,GRP,1,neosex
6647,ABUS,GRP,1,stereotype
